threshold,class,pred_bout_index,gt_bout_index,tiou,pred_start,pred_end,gt_start,gt_end,start_offset_frames,end_offset_frames,split,video_id,prediction_type,backbone,head,seed,model_name,track
0.5,investigation,60,59,0.5,12160,12191,12158,12176,2,15,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,mount,61,60,0.8549618320610687,12192,12303,12178,12308,14,-5,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,63,63,0.8275862068965517,13088,13135,13085,13142,3,-7,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,mount,64,64,0.8333333333333334,13136,13183,13144,13183,-8,0,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,65,65,0.625,13184,13199,13185,13194,-1,5,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,66,66,0.8823529411764706,13488,13503,13487,13502,1,1,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,67,67,0.6,13584,13599,13580,13595,4,4,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,mount,68,68,0.8695652173913043,13600,13711,13597,13699,3,12,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,69,70,0.8205128205128205,13872,13903,13870,13908,2,-5,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,70,72,0.7887323943661971,14544,14607,14552,14614,-8,-7,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,71,73,0.8870292887029289,15136,15359,15121,15347,15,12,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,72,76,0.6666666666666666,16368,16383,16365,16388,3,-5,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,73,77,0.9056603773584906,16464,16511,16463,16515,1,-4,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,74,78,0.8186528497409327,16816,17007,16815,16973,1,34,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,75,79,0.8764044943820225,17088,17167,17079,17165,9,2,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,77,81,0.5208333333333334,17472,17519,17487,17511,-15,8,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,mount,82,84,0.5106382978723404,18464,18559,18379,18566,85,-7,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,mount,84,86,0.6607142857142857,19072,19183,19090,19163,-18,20,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,89,95,0.84375,21120,21151,21123,21149,-3,2,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,mount,90,96,0.7441860465116279,21152,21183,21151,21193,1,-10,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,91,97,0.5,21184,21295,21195,21250,-11,45,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,92,100,0.7837837837837838,21520,21551,21515,21548,5,3,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,93,101,0.625,22064,22095,22071,22090,-7,5,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,94,103,0.7454545454545455,22736,22783,22729,22776,7,7,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,95,104,0.8,22976,23007,22972,23011,4,-4,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,mount,96,105,0.7916666666666666,23008,23055,23013,23050,-5,5,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,97,107,0.8823529411764706,23456,23503,23453,23500,3,3,test_1,Mouse060_20160526_18-16-27,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,0,2,0.4747596153846153,0,831,321,715,-321,116,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,1,6,0.5952380952380952,928,1263,935,1134,-7,129,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,2,8,0.875,1328,1487,1331,1470,-3,17,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,3,10,0.8421052631578947,1616,1663,1608,1664,8,-1,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,4,11,0.9134615384615384,1776,1983,1786,1975,-10,8,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,mount,5,12,0.8135593220338984,1984,2079,1977,2094,7,-15,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,6,13,0.6625,2080,2239,2129,2234,-49,5,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,7,14,0.7228915662650602,2288,2367,2285,2347,3,20,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,8,15,0.660377358490566,2384,2431,2397,2436,-13,-5,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,9,16,0.9769230769230768,2512,2767,2508,2765,4,2,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,10,17,0.9230769230769232,2928,2975,2925,2976,3,-1,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,11,18,0.8680555555555556,3296,3439,3303,3427,-7,12,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,12,19,0.927710843373494,3616,3695,3613,3692,3,3,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,13,20,0.8888888888888888,3792,3807,3791,3808,1,-1,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,mount,14,21,0.993967517401392,3808,5951,3810,5962,-2,-11,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,16,22,0.8947368421052632,6144,6271,6139,6262,5,9,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,17,24,0.7777777777777778,6496,6751,6491,6698,5,53,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,18,26,0.9489795918367347,6896,6991,6894,6988,2,3,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,19,27,0.6764705882352942,7088,7119,7086,7110,2,9,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,20,28,0.8205128205128205,7168,7199,7164,7202,4,-3,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,mount,21,29,0.9951923076923076,7200,8031,7204,8031,-4,0,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,23,30,0.8070175438596491,8208,8303,8212,8321,-4,-18,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,24,31,0.9557522123893806,8352,8687,8349,8675,3,12,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,25,34,0.4266304347826087,8832,9199,9034,9190,-202,9,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,26,35,0.96875,9520,9551,9521,9551,-1,0,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,mount,27,36,0.9910714285714286,9552,10223,9553,10218,-1,5,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,29,37,0.7878787878787878,10528,10559,10534,10560,-6,-1,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,30,38,0.9253731343283582,10784,10847,10781,10845,3,2,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,31,40,0.3,10976,11135,11058,11105,-82,30,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,32,42,0.6896551724137931,11232,11375,11231,11331,1,44,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,mount,33,45,0.9801633605600932,11504,12351,11512,12360,-8,-9,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,35,46,0.9446494464944648,13056,13311,13044,13314,12,-3,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,mount,36,47,0.9766454352441614,13312,13775,13316,13782,-4,-7,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,38,48,0.6590909090909091,13920,14095,13978,14093,-58,2,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,39,49,0.3793103448275862,14208,14255,14234,14265,-26,-10,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,40,50,0.9380530973451328,14752,14863,14758,14864,-6,-1,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,41,51,0.8727272727272727,15072,15119,15072,15126,0,-7,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,mount,42,52,0.8,15120,15199,15128,15191,-8,8,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,44,53,0.4,15328,15359,15346,15362,-18,-3,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,46,55,0.1979166666666666,15584,15679,15624,15642,-40,37,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,47,56,0.625,16080,16111,16086,16105,-6,6,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,48,57,0.7291666666666666,16416,16463,16429,16463,-13,0,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,mount,49,58,0.885670731707317,16464,17119,16465,17045,-1,74,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,50,59,0.3855421686746988,17120,17167,17085,17151,35,16,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,51,60,0.6956521739130435,17248,17263,17248,17270,0,-7,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,mount,52,61,0.9561270801815432,17264,17903,17272,17924,-8,-21,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.1,investigation,55,62,0.7804878048780488,18608,18639,18599,18639,9,0,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,0,2,0.4747596153846153,0,831,321,715,-321,116,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,1,6,0.5952380952380952,928,1263,935,1134,-7,129,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,2,8,0.875,1328,1487,1331,1470,-3,17,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,3,10,0.8421052631578947,1616,1663,1608,1664,8,-1,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,4,11,0.9134615384615384,1776,1983,1786,1975,-10,8,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,mount,5,12,0.8135593220338984,1984,2079,1977,2094,7,-15,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,6,13,0.6625,2080,2239,2129,2234,-49,5,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,7,14,0.7228915662650602,2288,2367,2285,2347,3,20,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,8,15,0.660377358490566,2384,2431,2397,2436,-13,-5,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,9,16,0.9769230769230768,2512,2767,2508,2765,4,2,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,10,17,0.9230769230769232,2928,2975,2925,2976,3,-1,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,11,18,0.8680555555555556,3296,3439,3303,3427,-7,12,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,12,19,0.927710843373494,3616,3695,3613,3692,3,3,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,13,20,0.8888888888888888,3792,3807,3791,3808,1,-1,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,mount,14,21,0.993967517401392,3808,5951,3810,5962,-2,-11,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,16,22,0.8947368421052632,6144,6271,6139,6262,5,9,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,17,24,0.7777777777777778,6496,6751,6491,6698,5,53,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,18,26,0.9489795918367347,6896,6991,6894,6988,2,3,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,19,27,0.6764705882352942,7088,7119,7086,7110,2,9,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,20,28,0.8205128205128205,7168,7199,7164,7202,4,-3,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,mount,21,29,0.9951923076923076,7200,8031,7204,8031,-4,0,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,23,30,0.8070175438596491,8208,8303,8212,8321,-4,-18,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,24,31,0.9557522123893806,8352,8687,8349,8675,3,12,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,25,34,0.4266304347826087,8832,9199,9034,9190,-202,9,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,26,35,0.96875,9520,9551,9521,9551,-1,0,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,mount,27,36,0.9910714285714286,9552,10223,9553,10218,-1,5,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,29,37,0.7878787878787878,10528,10559,10534,10560,-6,-1,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,30,38,0.9253731343283582,10784,10847,10781,10845,3,2,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,31,40,0.3,10976,11135,11058,11105,-82,30,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,32,42,0.6896551724137931,11232,11375,11231,11331,1,44,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,mount,33,45,0.9801633605600932,11504,12351,11512,12360,-8,-9,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,35,46,0.9446494464944648,13056,13311,13044,13314,12,-3,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,mount,36,47,0.9766454352441614,13312,13775,13316,13782,-4,-7,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,38,48,0.6590909090909091,13920,14095,13978,14093,-58,2,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,39,49,0.3793103448275862,14208,14255,14234,14265,-26,-10,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,40,50,0.9380530973451328,14752,14863,14758,14864,-6,-1,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,41,51,0.8727272727272727,15072,15119,15072,15126,0,-7,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,mount,42,52,0.8,15120,15199,15128,15191,-8,8,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,44,53,0.4,15328,15359,15346,15362,-18,-3,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,47,56,0.625,16080,16111,16086,16105,-6,6,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,48,57,0.7291666666666666,16416,16463,16429,16463,-13,0,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,mount,49,58,0.885670731707317,16464,17119,16465,17045,-1,74,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,50,59,0.3855421686746988,17120,17167,17085,17151,35,16,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,51,60,0.6956521739130435,17248,17263,17248,17270,0,-7,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,mount,52,61,0.9561270801815432,17264,17903,17272,17924,-8,-21,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.25,investigation,55,62,0.7804878048780488,18608,18639,18599,18639,9,0,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,1,6,0.5952380952380952,928,1263,935,1134,-7,129,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
0.5,investigation,2,8,0.875,1328,1487,1331,1470,-3,17,test_1,Mouse061_20160526_18-38-49,smoothed_frames,yolo_sppf,lstm,43,yolo_sppf_full_lstm256_seed43,YOLO/SPPF LSTM-256
