track,class,gt_start_frame,gt_end_frame,gt_duration_frames,overlapping_pred_bouts,covered_gt_frames,gt_coverage_fraction,split,video_id
Full LSTM-256,investigation,11132,11134,3,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,attack,11136,11231,96,1,96,1.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,11233,11267,35,1,31,0.8857142857142857,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,11309,11315,7,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,attack,11317,11324,8,1,8,1.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,11326,11338,13,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,11418,11473,56,1,32,0.5714285714285714,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,attack,11686,11696,11,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,11747,11764,18,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,attack,11766,11805,40,1,40,1.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,11851,11859,9,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,12050,12058,9,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,13907,13913,7,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,14371,14384,14,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,15003,15020,18,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,15539,15632,94,1,48,0.5106382978723404,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,15696,15711,16,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,16814,16825,12,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,16860,16870,11,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full LSTM-256,investigation,17027,17044,18,0,0,0.0,test_1,Mouse069_20160709_16-02-03
Full attention-256,attack,5,208,204,1,204,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,210,231,22,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,233,259,27,1,27,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,261,271,11,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,297,298,2,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,344,352,9,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,354,454,101,1,101,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,456,486,31,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,488,524,37,1,37,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,577,586,10,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,588,648,61,1,61,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,650,665,16,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,676,680,5,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,687,692,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,745,779,35,1,28,0.8,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,957,962,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,964,1088,125,1,125,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,1090,1115,26,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,1117,1156,40,1,40,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,1187,1235,49,1,45,0.9183673469387755,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,1298,1314,17,1,14,0.8235294117647058,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,1436,1462,27,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,1464,1650,187,1,184,0.983957219251337,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,1803,1805,3,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,1807,1873,67,1,65,0.9701492537313433,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,1875,1884,10,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,1977,1995,19,1,7,0.3684210526315789,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,1997,2092,96,1,96,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,2094,2097,4,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,2134,2151,18,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,2153,2208,56,1,55,0.9821428571428571,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,2259,2276,18,1,13,0.7222222222222222,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,2278,2426,149,1,149,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,2475,2481,7,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,2483,2652,170,1,170,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,2673,2673,1,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,2675,2695,21,1,21,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,2697,2731,35,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,2733,2755,23,1,19,0.8260869565217391,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,2791,2809,19,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,2811,2835,25,1,25,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,2846,2867,22,1,22,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,2869,2884,16,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,2886,2895,10,1,10,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,2897,2921,25,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,2923,2932,10,1,10,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,2934,2957,24,1,14,0.5833333333333334,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,3191,3196,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,3198,3214,17,1,17,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,3216,3225,10,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,3404,3442,39,1,16,0.41025641025641024,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,3444,3497,54,1,54,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,3499,3508,10,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,3510,3515,6,1,6,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,3517,3532,16,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,3548,3608,61,1,52,0.8524590163934426,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,3731,3795,65,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,3797,3810,14,1,11,0.7857142857142857,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,3831,3838,8,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,3925,3935,11,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,3937,3995,59,1,59,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,4004,4103,100,1,100,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,4105,4110,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,4561,4585,25,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,4710,4735,26,1,16,0.6153846153846154,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,4785,4792,8,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,4794,4894,101,1,101,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,4896,4898,3,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,4900,5022,123,1,123,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,5030,5074,45,1,45,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5130,5145,16,1,16,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,5147,5267,121,1,68,0.5619834710743802,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5269,5321,53,1,16,0.3018867924528302,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,5323,5362,40,1,40,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5364,5379,16,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,5381,5390,10,1,10,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5392,5402,11,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5472,5494,23,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,5496,5527,32,1,32,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5529,5541,13,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,5543,5564,22,1,22,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5566,5592,27,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,5594,5626,33,1,33,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5628,5633,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5665,5682,18,1,18,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5695,5716,22,1,22,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5750,5772,23,1,23,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,5987,6003,17,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6005,6055,51,1,51,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6057,6071,15,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6073,6105,33,1,33,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6107,6119,13,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6121,6136,16,1,16,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6168,6170,3,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6172,6198,27,1,27,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6200,6218,19,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6220,6238,19,1,19,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6240,6304,65,1,48,0.7384615384615385,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6306,6321,16,1,16,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6323,6339,17,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6341,6391,51,1,51,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6393,6407,15,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6409,6434,26,1,26,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6436,6453,18,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6455,6464,10,1,10,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6472,6518,47,1,39,0.8297872340425532,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6520,6534,15,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6536,6564,29,1,29,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6598,6606,9,1,9,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6699,6707,9,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,6709,6723,15,1,15,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6725,6755,31,1,16,0.5161290322580645,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,6884,6914,31,1,31,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,7074,7085,12,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,7096,7101,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,7300,7301,2,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,7303,7388,86,1,86,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,7397,7435,39,1,39,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,7437,7522,86,1,51,0.5930232558139535,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,7658,7728,71,1,70,0.9859154929577465,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,7874,7900,27,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,7902,8024,123,1,123,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,8026,8029,4,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,8031,8057,27,1,27,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,8059,8100,42,1,32,0.7619047619047619,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,8102,8153,52,1,52,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,8155,8160,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,8275,8281,7,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,8283,8301,19,1,19,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,8303,8308,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,8310,8408,99,1,99,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,8410,8531,122,1,112,0.9180327868852459,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,8875,8897,23,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,8899,8907,9,1,9,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,8909,8936,28,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,9350,9369,20,1,20,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,9371,9375,5,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,9641,9697,57,1,57,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,9699,9716,18,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,9718,9734,17,1,17,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,9736,9753,18,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,9788,9797,10,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,9959,9961,3,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,10029,10029,1,1,1,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,10244,10255,12,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,10422,10434,13,1,10,0.7692307692307693,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,10504,10518,15,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,10751,10791,41,1,32,0.7804878048780488,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,11758,11771,14,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,11988,12002,15,1,15,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,12896,12908,13,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,13936,13955,20,1,16,0.8,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,14297,14311,15,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,14600,14611,12,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,15678,15723,46,1,16,0.34782608695652173,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,15725,15755,31,1,31,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,15757,15766,10,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,15790,15801,12,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,15803,15842,40,1,37,0.925,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,15901,15911,11,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,15913,16021,109,1,109,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,16023,16063,41,1,32,0.7804878048780488,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,16293,16301,9,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,16303,16311,9,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,16313,16349,37,1,23,0.6216216216216216,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,16497,16502,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,16504,16547,44,1,44,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,16549,16564,16,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,16566,16569,4,1,4,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,16571,16576,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,16624,16637,14,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,16639,16655,17,1,17,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,16657,16694,38,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,17001,17046,46,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,17142,17146,5,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,17148,17178,31,1,31,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,17180,17189,10,1,6,0.6,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,17573,17581,9,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,17779,17790,12,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,18238,18248,11,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,18415,18453,39,1,32,0.8205128205128205,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,18855,18864,10,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,19483,19555,73,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,19739,19740,2,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,19742,19838,97,1,97,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,19840,19855,16,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,19857,19912,56,1,56,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,19914,19921,8,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,attack,19923,19951,29,1,29,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,19953,19959,7,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,20000,20065,66,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,20115,20126,12,1,12,1.0,test_1,Mouse070_20160709_16-58-36
Full attention-256,investigation,20161,20191,31,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,attack,5,208,204,1,204,1.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,210,231,22,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,attack,233,259,27,1,23,0.8518518518518519,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,261,271,11,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,297,298,2,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,344,352,9,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,attack,354,454,101,1,101,1.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,456,486,31,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,attack,488,524,37,1,37,1.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,577,586,10,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,attack,588,648,61,1,61,1.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,650,665,16,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,676,680,5,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,687,692,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,745,779,35,1,28,0.8,test_1,Mouse070_20160709_16-58-36
Full LSTM-256,investigation,957,962,6,0,0,0.0,test_1,Mouse070_20160709_16-58-36
