split,video_id,prediction_type,class,start_frame,end_frame,duration_frames,model_name,track,head,capacity,seed
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,5104,5263,160,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,5392,5487,96,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,5552,5855,304,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,5888,5951,64,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6096,6159,64,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6288,6303,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6368,6655,288,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6688,6719,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6800,6815,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6848,7119,272,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,7216,7231,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,7408,7823,416,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,7904,8063,160,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,8096,8287,192,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,8624,8703,80,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,8784,8799,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,8864,8879,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,9280,9311,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,9408,9519,112,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,attack,9520,9551,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,9552,9791,240,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,9936,10063,128,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,10160,10191,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,10416,10559,144,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,10608,10719,112,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,10928,11071,144,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,11248,11279,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,11280,12287,1008,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,12288,12303,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,12704,12863,160,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,12960,13119,160,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,13200,13391,192,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,13424,13471,48,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,13472,13535,64,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,13536,13615,80,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,13792,13887,96,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,14272,14303,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,14304,17951,3648,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,18272,18287,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,attack,18288,18303,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,18304,18367,64,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,19264,19295,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,19296,19631,336,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,0,63,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,64,79,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,80,479,400,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,attack,480,511,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,512,927,416,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,992,1247,256,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,1344,1967,624,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,2000,2271,272,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,attack,2272,2287,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,2288,2511,224,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,2624,2687,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,2736,2767,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,2880,3375,496,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,3424,3439,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,3600,3647,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,3744,4047,304,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,4320,4479,160,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,4624,4671,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,4704,4735,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,4800,4991,192,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,5024,5071,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,5120,5263,144,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,5392,5487,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,5552,5855,304,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,5904,5951,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6096,6159,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6368,6559,192,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,6560,6575,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6576,6655,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6688,6719,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6800,6815,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,6848,7103,256,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,7408,7807,400,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,7904,8063,160,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,8096,8287,192,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,8624,8703,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,8784,8799,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,8864,8879,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,9280,9311,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,9408,9439,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,9440,9455,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,9456,9519,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,attack,9520,9551,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,9552,9791,240,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,9936,10047,112,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,10176,10191,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,10416,10511,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,10512,10527,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,10528,10559,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,10608,10671,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,10688,10719,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,10928,11071,144,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,11248,11279,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,11280,12303,1024,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,12704,12847,144,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,12960,13119,160,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,13200,13391,192,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,13440,13455,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,13456,13551,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,13552,13615,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,13808,13839,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,13840,13871,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,14272,14287,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,14288,17951,3664,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,18272,18287,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,18288,18367,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,19264,19295,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,mount,19296,19631,336,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,0,927,928,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,992,1247,256,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,1328,1967,640,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,2000,2527,528,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,2624,2767,144,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,2880,3391,512,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse062_20160526_18-56-26,smoothed_frames,investigation,3408,3455,48,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
